id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1554345,15/11/1998,15/11/1998,,Auckland,57661,pjd1,2015-05-28 03:06:06 UTC,2019-08-19 17:03:13 UTC,research,CC-BY,http://naturewatch.org.nz/observations/1554345,https://inaturalist-open-data.s3.amazonaws.com/photos/1925154/medium.JPG,,,"This is Ungeria floribunda (Malvaceae or Sterculiaceae) the bastard oak of Norfolk Island. Now a very uncommon (threatened) tree of mid slope Norfolk Pine (Araucaria heterophylla) forest. Very rarely seen in flower now, and even more rarely seen setting seed. Ungeria is an endemic, Norfolk Island monotypic genus.",1,0,FALSE,,"Norfolk Island group, Norfolk Island, Norfolk Island National Park, Red Road to Mt Pitt Track",-29.012751,167.945809,58,,,,58,,,FALSE,,,,Norfolk Island,Ungeria floribunda,Ungeria floribunda,,Plantae,465148
4895403,24/11/2016,24/11/2016,,Auckland,80375,ianoftawa,2017-01-04 23:10:16 UTC,2022-01-10 09:27:42 UTC,research,CC-BY,http://naturewatch.org.nz/observations/4895403,https://inaturalist-open-data.s3.amazonaws.com/photos/5954736/medium.jpeg,,"fern, terrestrial, Pteris, Norfolk Island",terrestrial fern in a gully in scrubby forest (Norfolk Island hibiscus),2,0,FALSE,,"Phillip Island, Norfolk Island group",-29.118997,167.959369,100,,,,100,,,FALSE,,,,Norfolk Island,Shaking Brake,Pteris tremula,Shaking Brake,Plantae,78778
4895843,26/11/2016,26/11/2016,,Auckland,80375,ianoftawa,2017-01-05 00:47:44 UTC,2017-01-24 09:09:15 UTC,research,CC-BY,http://naturewatch.org.nz/observations/4895843,https://inaturalist-open-data.s3.amazonaws.com/photos/5955443/medium.jpeg,,"fern, terrestrial, Microsorum, Norfolk Island",terrestrial fern in forest,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.012206,167.939295,200,,,,200,,,FALSE,,,,Norfolk Island,Hound's Tongue Fern,Microsorum pustulatum,kangaroo fern,Plantae,64060
4895909,26/11/2016,26/11/2016,,Auckland,80375,ianoftawa,2017-01-05 00:54:21 UTC,2017-01-05 05:05:17 UTC,research,CC-BY,http://naturewatch.org.nz/observations/4895909,https://inaturalist-open-data.s3.amazonaws.com/photos/5955536/medium.jpeg,,"fern, terrestrial, Pteridium, Norfolk Island",terrestrial fern on an open slope,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.01324,167.939404,100,,,,100,,,FALSE,,,,Norfolk Island,Bracken,Pteridium esculentum,Austral Bracken,Plantae,194768
4899357,26/11/2016,26/11/2016,,Auckland,80375,ianoftawa,2017-01-05 19:30:47 UTC,2017-01-24 09:08:03 UTC,research,CC-BY,http://naturewatch.org.nz/observations/4899357,https://inaturalist-open-data.s3.amazonaws.com/photos/5960340/medium.jpeg,,"fern, terrestrial, Asplenium, Norfolk Island",terrestrial fern in open and semi-open forest sites.  Specimens appear to have a more 'delicate' tufted appearance compared with plants of this (?) species in New Zealand.,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.01324,167.939404,100,,,,100,,,FALSE,,,,Norfolk Island,Mare's Tail Fern,Asplenium polyodon,Mare's Tail Fern,Plantae,158794
4913131,26/11/2016,26/11/2016,,Auckland,80375,ianoftawa,2017-01-08 15:56:18 UTC,2017-01-24 09:07:17 UTC,research,CC-BY,http://naturewatch.org.nz/observations/4913131,https://inaturalist-open-data.s3.amazonaws.com/photos/5980742/medium.jpeg,,"fern, terrestrial, Blechnum, Norfolk Island",Terrestrial fern in forest; reasonably common,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.01324,167.939404,150,,,,150,,,FALSE,,,,Norfolk Island,Rasp fern,Blechnum parrisiae,Rasp fern,Plantae,446744
5010412,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-26 21:53:50 UTC,2017-01-26 22:16:52 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/5010412,https://inaturalist-open-data.s3.amazonaws.com/photos/6127313/medium.jpeg,,"fern, terrestrial, Pyrrosia, Norfolk Island",Uncommon fern; growing on a large rock in a well-shaded broad-leaved/Norfolk Pine forest.,0,0,FALSE,,"Mt. Bates, Norfolk Island",-29.012521,167.946443,100,,,,100,,,FALSE,,,,Norfolk Island,Pyrrosia confluens,Pyrrosia confluens,,Plantae,489272
5010439,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-26 22:03:28 UTC,2021-08-26 03:20:01 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5010439,https://inaturalist-open-data.s3.amazonaws.com/photos/6127405/medium.jpeg,,"fern, terrestrial, Tmesipteris, Norfolk Island",Uncommon epiphyte in forest.,2,0,FALSE,,"Mt. Bates, Norfolk Island",-29.012521,167.946443,150,,,,150,,,FALSE,,,,Norfolk Island,Tmesipteris norfolkensis,Tmesipteris norfolkensis,,Plantae,852415
5010520,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-26 22:15:17 UTC,2017-01-26 23:18:37 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5010520,https://inaturalist-open-data.s3.amazonaws.com/photos/6127483/medium.jpeg,,"fern, terrestrial, Asplenium, Norfolk Island",common tufted terrestrial fern in semi-open and in shaded forest sites.,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.01324,167.939404,200,,,,200,,,FALSE,,,,Norfolk Island,Asplenium dimorphum,Asplenium dimorphum,,Plantae,430696
5010614,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-26 22:36:57 UTC,2017-01-27 04:37:33 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5010614,https://inaturalist-open-data.s3.amazonaws.com/photos/6127668/medium.jpeg,,"fern, terrestrial, Adiantum, Norfolk Island",Common terrestrial fern in various semi-shaded habitats.,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.012521,167.946443,150,,,,150,,,FALSE,,,,Norfolk Island,Rose Maidenhair-fern,Adiantum hispidulum,Rough Maidenhair Fern,Plantae,158020
5010679,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-26 22:54:46 UTC,2017-01-26 23:21:06 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5010679,https://inaturalist-open-data.s3.amazonaws.com/photos/6127804/medium.jpeg,,"fern, terrestrial, Adiantum, Norfolk Island",terrestrial fern in damp well-shaded places on broadleaved forest.,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.012521,167.946443,200,,,,200,,,FALSE,,,,Norfolk Island,Filmy Maidenhair,Adiantum diaphanum,Filmy Maidenhair,Plantae,327382
5010737,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-26 23:09:23 UTC,2017-01-26 23:17:41 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5010737,https://inaturalist-open-data.s3.amazonaws.com/photos/6127891/medium.jpeg,,"fern, terrestrial, Arthropteris, Norfolk Island",uncommon terrestrial fern on rocks in a well-shaded damp forest.,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.012521,167.946443,200,,,,200,,,FALSE,,,,Norfolk Island,Climbing Fern,Arthropteris tenella,Climbing Fern,Plantae,370450
5011751,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-27 03:15:58 UTC,2021-09-24 11:49:47 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5011751,https://inaturalist-open-data.s3.amazonaws.com/photos/6129538/medium.jpeg,,"fern, terrestrial, Cyathea, Norfolk Island",Tall tree fern in a semi-open forest site at the summit of Mt. Bates (alt. 318 m).,1,0,FALSE,,"Mt. Bates, Norfolk Island",-29.011357,167.93998,10,,,,10,,,FALSE,,,,Norfolk Island,Norfolk tree fern,Sphaeropteris excelsa,Norfolk tree fern,Plantae,1105429
5011825,13/12/2016,13/12/2016,,Auckland,80375,ianoftawa,2017-01-27 03:32:58 UTC,2021-12-03 02:02:51 UTC,research,CC-BY,http://naturewatch.org.nz/observations/5011825,https://inaturalist-open-data.s3.amazonaws.com/photos/6129645/medium.jpeg,,"fern, terrestrial, Asplenium, Norfolk Island",A small locally common tufted terrestrial fern in sandy coastal sites in Norfolk pine forest.,2,0,FALSE,,"""Hundred Acres"" Reserve, Norfolk Island",-29.050494,167.921233,50,,,,50,,,FALSE,,,,Norfolk Island,Asplenium difforme,Asplenium difforme,,Plantae,897298
12889940,2016/07/25 2:20 PM EDT,25/07/2016,2016-07-25 18:20:00 UTC,Eastern Time (US & Canada),975206,micahfreedman,2018-05-28 13:24:50 UTC,2021-09-24 12:22:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12889940,https://inaturalist-open-data.s3.amazonaws.com/photos/18716048/medium.jpeg,,,,3,0,FALSE,,Norfolk Island,-29.0282272,167.9258725,1345,,,,1345,,open,FALSE,,,,Norfolk Island,Norfolk Island araucaria,Araucaria heterophylla,Norfolk Island Pine,Plantae,127890
35100192,Wed Oct 30 2019 14:17:45 GMT+1200 (GMT+12),30/10/2019,2019-10-30 01:17:45 UTC,Auckland,1531472,maryannirvin,2019-10-30 20:48:02 UTC,2022-02-19 08:34:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35100192,https://inaturalist-open-data.s3.amazonaws.com/photos/55328585/medium.jpg,,,,2,0,FALSE,3,,-29.13992217,167.8116483,6,,,,29533,,obscured,TRUE,,,,Norfolk Island,Austrocallerya australis,Austrocallerya australis,,Plantae,1144119
35222960,Thu Oct 31 2019 13:33:40 GMT+1200 (GMT+12),31/10/2019,2019-10-31 00:33:40 UTC,Auckland,1531472,maryannirvin,2019-11-03 02:01:45 UTC,2020-07-02 02:38:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35222960,https://inaturalist-open-data.s3.amazonaws.com/photos/55585768/medium.jpg,,,,0,0,FALSE,3,Norfolk Island,-29.02644381,167.9403653,4,,,,4,,,FALSE,,,,Norfolk Island,Norfolk Tree Fern,Sphaeropteris excelsa,Norfolk tree fern,Plantae,1105429
35262557,Fri Nov 01 2019 10:44:09 GMT+1200 (GMT+12),1/11/2019,2019-10-31 21:44:09 UTC,Auckland,1531472,maryannirvin,2019-11-04 00:46:37 UTC,2020-05-27 07:35:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35262557,https://inaturalist-open-data.s3.amazonaws.com/photos/55587332/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island (Mt Pitt), NF",-29.00383725,167.9449873,4,,,,4,,,FALSE,,,,Norfolk Island,Dodonaea viscosa viscosa,Dodonaea viscosa viscosa,Sticky Dodonea,Plantae,412387
35262794,Fri Nov 01 2019 11:21:08 GMT+1200 (GMT+12),1/11/2019,2019-10-31 22:21:08 UTC,Auckland,1531472,maryannirvin,2019-11-04 00:49:37 UTC,2020-05-27 07:35:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35262794,https://inaturalist-open-data.s3.amazonaws.com/photos/55587509/medium.jpg,,,Plant without leaves. It parasitises nearby trees. Found in the National Park,1,0,FALSE,3,"Norfolk Island (Mt Pitt), NF",-29.00731455,167.9515653,8,,,,8,,,FALSE,,,,Norfolk Island,Exocarpos phyllanthoides,Exocarpos phyllanthoides,,Plantae,1046747
35478698,2018/04/20 10:02 AM AEST,20/04/2018,2018-04-20 00:02:00 UTC,Brisbane,2384650,bmac111,2019-11-09 06:22:32 UTC,2020-05-27 07:33:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35478698,https://inaturalist-open-data.s3.amazonaws.com/photos/55946943/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.01022839,167.9526398,31,,,,31,,,FALSE,,,,Norfolk Island,Meryta angustifolia,Meryta angustifolia,,Plantae,963442
35480562,2018/04/21 12:21 PM AEST,21/04/2018,2018-04-21 02:21:00 UTC,Brisbane,2384650,bmac111,2019-11-09 07:22:40 UTC,2020-04-06 08:42:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35480562,https://inaturalist-open-data.s3.amazonaws.com/photos/55949532/medium.jpeg,,,,1,0,FALSE,,Norfolk Island,-29.05066621,167.9238569,15,,,,15,,,FALSE,,,,Norfolk Island,Bird's nest fern,Asplenium australasicum,Bird's nest fern,Plantae,83561
35504567,2018/04/21 7:54 AM AEST,21/04/2018,2018-04-20 21:54:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:11:53 UTC,2020-05-27 07:30:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35504567,https://inaturalist-open-data.s3.amazonaws.com/photos/55989662/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.00362606,167.9450941,31,,,,31,,,FALSE,,,,Norfolk Island,Dodonaea viscosa viscosa,Dodonaea viscosa viscosa,Sticky Dodonea,Plantae,412387
35504785,2018/04/21 7:18 AM AEST,21/04/2018,2018-04-20 21:18:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:17:53 UTC,2020-05-27 07:31:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35504785,https://inaturalist-open-data.s3.amazonaws.com/photos/55990079/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.00603805,167.9477841,31,,,,31,,,FALSE,,,,Norfolk Island,Abutilon julianae,Abutilon julianae,,Plantae,963576
35505075,2018/04/20 11:25 AM AEST,20/04/2018,2018-04-20 01:25:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:24:38 UTC,2021-08-26 03:19:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35505075,https://inaturalist-open-data.s3.amazonaws.com/photos/55990542/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.01117676,167.9454912,15,,,,15,,,FALSE,,,,Norfolk Island,Asplenium dimorphum,Asplenium dimorphum,,Plantae,430696
35505197,2018/04/21 6:26 AM AEST,21/04/2018,2018-04-20 20:26:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:27:34 UTC,2021-09-24 11:50:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35505197,https://inaturalist-open-data.s3.amazonaws.com/photos/55990700/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.00949632,167.9475234,61,,,,61,,,FALSE,,,,Norfolk Island,Norfolk tree fern,Sphaeropteris excelsa,Norfolk tree fern,Plantae,1105429
35505560,2018/04/20 10:21 AM AEST,20/04/2018,2018-04-20 00:21:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:36:02 UTC,2020-05-27 07:28:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35505560,https://inaturalist-open-data.s3.amazonaws.com/photos/55991201/medium.jpeg,,,,2,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.01142535,167.9563799,31,,,,31,,,FALSE,,,,Norfolk Island,Exocarpos phyllanthoides,Exocarpos phyllanthoides,,Plantae,1046747
35505708,2018/04/20 10:30 AM AEST,20/04/2018,2018-04-20 00:30:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:41:07 UTC,2020-05-27 07:28:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35505708,https://inaturalist-open-data.s3.amazonaws.com/photos/55991565/medium.jpeg,,,,1,0,FALSE,,Norfolk Island,-29.01038635,167.9564384,31,,,,31,,,FALSE,,,,Norfolk Island,Pittosporum bracteolatum,Pittosporum bracteolatum,,Plantae,961853
35505841,2018/04/23 8:23 AM AEST,23/04/2018,2018-04-22 22:23:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:43:30 UTC,2020-05-27 07:25:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35505841,https://inaturalist-open-data.s3.amazonaws.com/photos/55991732/medium.jpeg,,,,2,0,FALSE,,"Burnt Pine 2899, Norfolk Island",-29.02606783,167.9404362,4,,,,4,,,FALSE,,,,Norfolk Island,Piper excelsum psittacorum,Piper excelsum psittacorum,,Plantae,466010
35505957,2018/04/23 8:22 AM AEST,23/04/2018,2018-04-22 22:22:00 UTC,Brisbane,2384650,bmac111,2019-11-09 22:46:55 UTC,2019-11-09 22:46:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35505957,https://inaturalist-open-data.s3.amazonaws.com/photos/55991953/medium.jpeg,,,,0,0,FALSE,,"Burnt Pine 2899, Norfolk Island",-29.02599616,167.940514,8,,,,8,,,FALSE,,,,Norfolk Island,Capparis nobilis,Capparis nobilis,,Plantae,963578
35516991,2018/04/20 10:51 AM AEST,20/04/2018,2018-04-20 00:51:00 UTC,Brisbane,2384650,bmac111,2019-11-10 04:28:03 UTC,2020-05-27 07:31:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35516991,https://inaturalist-open-data.s3.amazonaws.com/photos/56011569/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.00983272,167.9545398,15,,,,15,,,FALSE,,,,Norfolk Island,Elaeodendron curtipendulum,Elaeodendron curtipendulum,,Plantae,963606
35517529,2018/04/20 9:52 AM AEST,20/04/2018,2018-04-19 23:52:00 UTC,Brisbane,2384650,bmac111,2019-11-10 04:47:09 UTC,2020-05-27 07:25:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35517529,https://inaturalist-open-data.s3.amazonaws.com/photos/56012296/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.01228056,167.9537898,31,,,,31,,,FALSE,,,,Norfolk Island,Three Kings Cabbage Tree,Cordyline obtecta,Three Kings Cabbage Tree,Plantae,410123
35517599,2018/04/21 7:07 AM AEST,21/04/2018,2018-04-20 21:07:00 UTC,Brisbane,2384650,bmac111,2019-11-10 04:51:13 UTC,2020-05-27 07:24:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35517599,https://inaturalist-open-data.s3.amazonaws.com/photos/56012507/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.00729168,167.9502241,31,,,,31,,open,FALSE,,,,Norfolk Island,sea hibiscus,Hibiscus tiliaceus,sea hibiscus,Plantae,62868
35517866,2018/04/21 6:37 AM AEST,21/04/2018,2018-04-20 20:37:00 UTC,Brisbane,2384650,bmac111,2019-11-10 05:07:07 UTC,2019-11-10 05:07:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35517866,https://inaturalist-open-data.s3.amazonaws.com/photos/56013122/medium.jpeg,,,,0,0,FALSE,,Norfolk Island,-29.0129979,167.9546771,31,,,,31,,,FALSE,,,,Norfolk Island,Prickly Rasp Fern,Doodia aspera,Prickly Rasp fern,Plantae,353835
35518379,2018/04/23 8:13 AM AEST,23/04/2018,2018-04-22 22:13:00 UTC,Brisbane,2384650,bmac111,2019-11-10 05:31:37 UTC,2020-05-27 07:19:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35518379,https://inaturalist-open-data.s3.amazonaws.com/photos/56013952/medium.jpeg,,,,1,0,FALSE,,"Norfolk Island (Mt Pitt), NF",-29.01546859,167.9368593,8,,,,8,,,FALSE,,,,Norfolk Island,Alyxia gynopogon,Alyxia gynopogon,,Plantae,430638
59847296,2018/03/03 3:46 PM PST,3/03/2018,2018-03-03 23:46:00 UTC,Pacific Time (US & Canada),733691,lukehalpin,2020-09-17 03:28:17 UTC,2022-01-16 14:06:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59847296,https://inaturalist-open-data.s3.amazonaws.com/photos/95658142/medium.jpeg,,,"Growing wild in natural range and habitat, not cultivated. ",1,0,FALSE,,"Norfolk Island (Phillip Island), Norfolk Island",-29.12200278,167.9503778,10,,,,10,,,FALSE,,,,Norfolk Island,Hibiscus insularis,Hibiscus insularis,,Plantae,570341
59847665,2020/01/11 7:06 PM PST,11/01/2020,2020-01-12 03:06:00 UTC,Pacific Time (US & Canada),733691,lukehalpin,2020-09-17 03:33:58 UTC,2020-09-17 03:33:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/59847665,https://inaturalist-open-data.s3.amazonaws.com/photos/95658870/medium.jpeg,,,,0,0,FALSE,,"Norfolk Island (Phillip Island), Norfolk Island",-29.12430556,167.9512472,5,,,,5,,,FALSE,,,,Norfolk Island,Norfolk Island Hibiscus,Lagunaria patersonia,Norfolk Island hibiscus,Plantae,77622
63992040,Fri May 17 2019 16:43:18 GMT+1000 (GMT+10),17/05/2019,2019-05-17 06:43:18 UTC,Brisbane,405758,pteridium,2020-11-01 21:20:09 UTC,2020-11-01 21:20:22 UTC,needs_id,,https://www.inaturalist.org/observations/63992040,https://static.inaturalist.org/photos/102797600/medium.jpg,,,,0,0,FALSE,3,"Red Road Track, Norfolk Island, NF",-29.01359167,167.94992,,,,,,,,FALSE,,,,Norfolk Island,,Meryta latifolia,,Plantae,961840
