id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
67826281,Sat Jan 09 2021 13:38:00 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:38:00 UTC,Auckland,733691,lukehalpin,2021-01-10 00:56:34 UTC,2022-03-04 09:35:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67826281,https://inaturalist-open-data.s3.amazonaws.com/photos/109685046/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01475278,167.9375617,19,,,,19,,,FALSE,,,,Norfolk Island,Minute Orchid,Taeniophyllum norfolkianum,Minute Orchid,Plantae,1185363
67826469,Sat Jan 09 2021 13:51:33 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:51:33 UTC,Auckland,733691,lukehalpin,2021-01-10 01:00:19 UTC,2021-08-22 06:23:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67826469,https://inaturalist-open-data.s3.amazonaws.com/photos/109685454/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01351388,167.9390417,3,,,,3,,open,FALSE,,,,Norfolk Island,異葉南洋杉,Araucaria heterophylla,Norfolk Island Pine,Plantae,127890
67826512,Sat Jan 09 2021 13:55:13 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:55:13 UTC,Auckland,733691,lukehalpin,2021-01-10 01:01:36 UTC,2021-01-10 01:02:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67826512,https://inaturalist-open-data.s3.amazonaws.com/photos/109685491/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01268888,167.93927,4,,,,4,,,FALSE,,,,Norfolk Island,,Korthalsella disticha,,Plantae,1065794
67826759,Sat Jan 09 2021 13:52:46 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:52:46 UTC,Auckland,733691,lukehalpin,2021-01-10 01:05:20 UTC,2021-09-13 23:41:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67826759,https://inaturalist-open-data.s3.amazonaws.com/photos/109685828/medium.jpg,,,"Subsp. patersonia
",1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01300555,167.9390867,7,,,,7,,,FALSE,,,,Norfolk Island,Norfolk Island hibiscus,Lagunaria patersonia,Norfolk Island hibiscus,Plantae,77622
67826839,Sat Jan 09 2021 13:45:09 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:45:09 UTC,Auckland,733691,lukehalpin,2021-01-10 01:06:04 UTC,2021-08-17 13:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67826839,https://inaturalist-open-data.s3.amazonaws.com/photos/109685908/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01493888,167.9375917,10,,,,10,,,FALSE,,,,Norfolk Island,毛葉鐵線蕨,Adiantum hispidulum,Rough Maidenhair Fern,Plantae,158020
67826960,Sat Jan 09 2021 13:36:33 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:36:33 UTC,Auckland,733691,lukehalpin,2021-01-10 01:08:49 UTC,2021-01-10 01:09:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67826960,https://inaturalist-open-data.s3.amazonaws.com/photos/109686173/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01478888,167.93753,43,,,,43,,,FALSE,,,,Norfolk Island,,Pyrrosia confluens,,Plantae,489272
67827005,Sat Jan 09 2021 13:47:05 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:47:05 UTC,Auckland,733691,lukehalpin,2021-01-10 01:10:00 UTC,2021-01-10 01:11:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67827005,https://inaturalist-open-data.s3.amazonaws.com/photos/109686312/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01454445,167.9379883,3,,,,3,,,FALSE,,,,Norfolk Island,,Exocarpos phyllanthoides,,Plantae,1046747
67827218,Sat Jan 09 2021 13:51:08 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:51:08 UTC,Auckland,733691,lukehalpin,2021-01-10 01:14:24 UTC,2021-01-10 01:15:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67827218,https://inaturalist-open-data.s3.amazonaws.com/photos/109686642/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01359445,167.939195,3,,,,3,,,FALSE,,,,Norfolk Island,,Melodinus baueri,,Plantae,890341
67827408,Sat Jan 09 2021 12:37:01 GMT+1200 (GMT+12),9/01/2021,2021-01-08 23:37:01 UTC,Auckland,733691,lukehalpin,2021-01-10 01:18:00 UTC,2021-01-10 01:39:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67827408,https://inaturalist-open-data.s3.amazonaws.com/photos/109687039/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01473333,167.937575,20,,,,20,,,FALSE,,,,Norfolk Island,,Piper excelsum psittacorum,,Plantae,466010
67827718,Sat Jan 09 2021 13:56:05 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:56:05 UTC,Auckland,733691,lukehalpin,2021-01-10 01:20:01 UTC,2021-11-16 09:07:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67827718,https://inaturalist-open-data.s3.amazonaws.com/photos/109687301/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0125,167.9392867,5,,,,5,,,FALSE,,,,Norfolk Island,,Pennantia endlicheri,,Plantae,525027
67827912,Sat Jan 09 2021 13:45:19 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:45:19 UTC,Auckland,733691,lukehalpin,2021-01-10 01:22:39 UTC,2021-01-10 01:23:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67827912,https://inaturalist-open-data.s3.amazonaws.com/photos/109687625/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01491388,167.9375917,5,,,,5,,,FALSE,,,,Norfolk Island,,Asplenium dimorphum,,Plantae,430696
67828181,Sat Jan 09 2021 13:50:03 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:50:03 UTC,Auckland,733691,lukehalpin,2021-01-10 01:25:52 UTC,2021-01-10 01:28:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67828181,https://inaturalist-open-data.s3.amazonaws.com/photos/109687951/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01365555,167.939025,3,,,,3,,,FALSE,,,,Norfolk Island,,Phormium tenax,New Zealand flax,Plantae,51754
67828325,Sat Jan 09 2021 13:47:54 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:47:54 UTC,Auckland,733691,lukehalpin,2021-01-10 01:28:46 UTC,2021-01-10 01:30:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67828325,https://inaturalist-open-data.s3.amazonaws.com/photos/109688222/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0146,167.937775,61,,,,61,,,FALSE,,,,Norfolk Island,,Cordyline obtecta,Three Kings Cabbage Tree,Plantae,410123
67828498,Sat Jan 09 2021 13:29:13 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:29:13 UTC,Auckland,733691,lukehalpin,2021-01-10 01:33:10 UTC,2021-01-10 01:34:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67828498,https://inaturalist-open-data.s3.amazonaws.com/photos/109688574/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01559167,167.936845,3,,,,3,,,FALSE,,,,Norfolk Island,,Meryta latifolia,,Plantae,961840
67828566,Wed Jan 06 2021 17:23:26 GMT+1200 (GMT+12),6/01/2021,2021-01-06 04:23:26 UTC,Auckland,733691,lukehalpin,2021-01-10 01:34:18 UTC,2021-01-10 01:35:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67828566,https://inaturalist-open-data.s3.amazonaws.com/photos/109688706/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.03801117,167.9568333,22,,,,22,,,FALSE,,,,Norfolk Island,,Rhopalostylis baueri,Kermadec Island Nikau,Plantae,366007
67828646,Sat Jan 09 2021 14:04:58 GMT+1200 (GMT+12),9/01/2021,2021-01-09 01:04:58 UTC,Auckland,733691,lukehalpin,2021-01-10 01:35:21 UTC,2021-09-24 11:48:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67828646,https://inaturalist-open-data.s3.amazonaws.com/photos/109688898/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01500833,167.937455,11,,,,11,,,FALSE,,,,Norfolk Island,Norfolk tree fern,Sphaeropteris excelsa,Norfolk tree fern,Plantae,1105429
67829108,Sat Jan 09 2021 13:34:12 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:34:12 UTC,Auckland,733691,lukehalpin,2021-01-10 01:42:25 UTC,2021-05-28 17:02:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67829108,https://inaturalist-open-data.s3.amazonaws.com/photos/109689665/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.01486112,167.937545,4,,,,4,,,FALSE,,,,Norfolk Island,scurvy weed,Commelina cyanea,scurvy weed,Plantae,52930
67829393,Sat Jan 09 2021 13:32:57 GMT+1200 (GMT+12),9/01/2021,2021-01-09 00:32:57 UTC,Auckland,733691,lukehalpin,2021-01-10 01:47:11 UTC,2022-03-01 02:32:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67829393,https://inaturalist-open-data.s3.amazonaws.com/photos/109690164/medium.jpg,,,,1,0,FALSE,3,,-29.15573025,167.8951704,4,,,,29533,,obscured,TRUE,,,,Norfolk Island,Freycinetia baueriana,Freycinetia baueriana,,Plantae,140272
67928839,Tue Jan 12 2021 11:10:12 GMT+1200 (GMT+12),12/01/2021,2021-01-11 22:10:12 UTC,Auckland,733691,lukehalpin,2021-01-11 23:12:42 UTC,2022-02-23 10:11:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67928839,https://inaturalist-open-data.s3.amazonaws.com/photos/109877363/medium.jpg,,,,1,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0259445,167.9409467,8,,,,8,,,FALSE,,,,Norfolk Island,Zehneria baueriana,Zehneria baueriana,,Plantae,1361286
67928973,Sun Jan 10 2021 15:36:18 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:36:18 UTC,Auckland,733691,lukehalpin,2021-01-11 23:15:02 UTC,2021-01-11 23:16:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67928973,https://inaturalist-open-data.s3.amazonaws.com/photos/109877464/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02614717,167.9402917,10,,,,10,,,FALSE,,,,Norfolk Island,,Celtis paniculata,Investigator-tree,Plantae,370005
67929022,Sun Jan 10 2021 15:35:51 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:35:51 UTC,Auckland,733691,lukehalpin,2021-01-11 23:16:39 UTC,2021-01-11 23:18:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929022,https://inaturalist-open-data.s3.amazonaws.com/photos/109877582/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.026025,167.9403833,6,,,,6,,,FALSE,,,,Norfolk Island,,Dysoxylum bijugum,,Plantae,966351
67929080,Sun Jan 10 2021 15:34:27 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:34:27 UTC,Auckland,733691,lukehalpin,2021-01-11 23:18:39 UTC,2022-02-19 08:34:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929080,https://inaturalist-open-data.s3.amazonaws.com/photos/109877759/medium.jpg,,,,0,0,FALSE,3,,-29.13183535,167.9057661,165,,,,29533,,obscured,TRUE,,,,Norfolk Island,,Austrocallerya australis,,Plantae,1144119
67929126,Sun Jan 10 2021 15:33:48 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:33:48 UTC,Auckland,733691,lukehalpin,2021-01-11 23:20:00 UTC,2021-01-11 23:20:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929126,https://inaturalist-open-data.s3.amazonaws.com/photos/109877843/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0263805,167.94023,27,,,,27,,,FALSE,,,,Norfolk Island,,Meryta angustifolia,,Plantae,963442
67929168,Sun Jan 10 2021 15:33:04 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:33:04 UTC,Auckland,733691,lukehalpin,2021-01-11 23:20:50 UTC,2021-01-11 23:21:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929168,https://inaturalist-open-data.s3.amazonaws.com/photos/109877924/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02636117,167.9403217,14,,,,14,,,FALSE,,,,Norfolk Island,,Dodonaea viscosa viscosa,Sticky Dodonea,Plantae,412387
67929192,Sun Jan 10 2021 15:32:07 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:32:07 UTC,Auckland,733691,lukehalpin,2021-01-11 23:21:42 UTC,2021-01-11 23:22:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929192,https://inaturalist-open-data.s3.amazonaws.com/photos/109878004/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02609717,167.9404133,17,,,,17,,,FALSE,,,,Norfolk Island,,Boehmeria australis australis,,Plantae,412019
67929243,Sun Jan 10 2021 15:31:37 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:31:37 UTC,Auckland,733691,lukehalpin,2021-01-11 23:22:45 UTC,2021-01-11 23:24:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929243,https://inaturalist-open-data.s3.amazonaws.com/photos/109878066/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02624717,167.9406883,18,,,,18,,,FALSE,,,,Norfolk Island,,Euphorbia norfolkiana,,Plantae,961842
67929361,Sun Jan 10 2021 15:30:09 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:30:09 UTC,Auckland,733691,lukehalpin,2021-01-11 23:25:13 UTC,2021-01-13 23:48:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929361,https://inaturalist-open-data.s3.amazonaws.com/photos/110056267/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02608617,167.9405367,84,,,,84,,,FALSE,,,,Norfolk Island,,Alyxia gynopogon,,Plantae,430638
67929526,Sun Jan 10 2021 15:29:21 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:29:21 UTC,Auckland,733691,lukehalpin,2021-01-11 23:28:34 UTC,2021-01-11 23:29:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929526,https://inaturalist-open-data.s3.amazonaws.com/photos/109878603/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0260305,167.9405833,20,,,,20,,,FALSE,,,,Norfolk Island,,Cordyline obtecta,Three Kings Cabbage Tree,Plantae,410123
67929542,Sun Jan 10 2021 15:28:50 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:28:50 UTC,Auckland,733691,lukehalpin,2021-01-11 23:29:16 UTC,2021-01-13 23:49:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67929542,https://inaturalist-open-data.s3.amazonaws.com/photos/110056343/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02618333,167.9403533,8,,,,8,,,FALSE,,,,Norfolk Island,,Nestegis apetala,Coastal Maire,Plantae,404181
68026883,Sun Jan 10 2021 15:27:53 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:27:53 UTC,Auckland,733691,lukehalpin,2021-01-13 23:50:04 UTC,2021-01-13 23:50:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68026883,https://inaturalist-open-data.s3.amazonaws.com/photos/110056458/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0262555,167.94037,11,,,,11,,,FALSE,,,,Norfolk Island,,Myoporum obscurum,,Plantae,952787
68026903,Sun Jan 10 2021 15:26:36 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:26:36 UTC,Auckland,733691,lukehalpin,2021-01-13 23:50:47 UTC,2021-01-13 23:52:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68026903,https://inaturalist-open-data.s3.amazonaws.com/photos/110056507/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.02642217,167.940155,36,,,,36,,,FALSE,,,,Norfolk Island,,Abutilon julianae,,Plantae,963576
68026942,Sun Jan 10 2021 15:26:01 GMT+1200 (GMT+12),10/01/2021,2021-01-10 02:26:01 UTC,Auckland,733691,lukehalpin,2021-01-13 23:52:03 UTC,2021-01-13 23:52:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68026942,https://inaturalist-open-data.s3.amazonaws.com/photos/110056599/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, Norfolk Island, NF",-29.0265305,167.9403533,6,,,,6,,open,FALSE,,,,Norfolk Island,Hibiscus norf,Hibiscus tiliaceus,sea hibiscus,Plantae,62868
68245988,Mon Jan 18 2021 12:01:01 GMT+1200 (GMT+12),18/01/2021,2021-01-17 23:01:01 UTC,Auckland,733691,lukehalpin,2021-01-18 00:42:27 UTC,2022-01-16 14:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68245988,https://inaturalist-open-data.s3.amazonaws.com/photos/110453984/medium.jpg,,,,1,0,FALSE,3,"Phillip Island walk, Norfolk Island, NF",-29.12204717,167.950455,4,,,,4,,,FALSE,,,,Norfolk Island,Hibiscus insularis,Hibiscus insularis,,Plantae,570341
68246324,Sun Jan 17 2021 09:58:02 GMT+1200 (GMT+12),17/01/2021,2021-01-16 20:58:02 UTC,Auckland,733691,lukehalpin,2021-01-18 00:49:18 UTC,2021-01-18 00:50:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68246324,https://inaturalist-open-data.s3.amazonaws.com/photos/110454751/medium.jpg,,,,0,0,FALSE,3,"Philip Island, Norfolk Island, NF",-29.1168,167.95067,3,,,,3,,,FALSE,,,,Norfolk Island,,Cyperus lucidus,Common Leaf-rush,Plantae,370174
68246389,Sun Jan 17 2021 09:02:17 GMT+1200 (GMT+12),17/01/2021,2021-01-16 20:02:17 UTC,Auckland,733691,lukehalpin,2021-01-18 00:50:26 UTC,2021-01-18 00:51:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68246389,https://inaturalist-open-data.s3.amazonaws.com/photos/110454932/medium.jpg,,,,0,0,FALSE,3,"Philip Island, Norfolk Island, NF",-29.11543333,167.948775,5,,,,5,,,FALSE,,,,Norfolk Island,,Canavalia rosea,Beach Bean,Plantae,131242
68254921,Sat Jan 16 2021 13:03:11 GMT+1200 (GMT+12),16/01/2021,2021-01-16 00:03:11 UTC,Auckland,733691,lukehalpin,2021-01-18 03:54:34 UTC,2021-01-18 03:55:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68254921,https://inaturalist-open-data.s3.amazonaws.com/photos/110471585/medium.jpg,,,,0,0,FALSE,3,"Norfolk Island, NF",-29.1244055,167.9514467,9,,,,9,,,FALSE,,,,Norfolk Island,,Achyranthes aspera,Devil's Horsewhip,Plantae,157960
68254985,Thu Jan 14 2021 19:26:50 GMT+1200 (GMT+12),14/01/2021,2021-01-14 06:26:50 UTC,Auckland,733691,lukehalpin,2021-01-18 03:57:00 UTC,2022-03-04 09:34:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68254985,https://inaturalist-open-data.s3.amazonaws.com/photos/110471743/medium.jpg,,zehneria,"Zehneria bauerana (native cucumber, endemic to Norfolk Islands Group).",1,0,FALSE,3,"Phillip Island walk, Norfolk Island, NF",-29.1221305,167.9503167,4,,,,4,,,FALSE,,,,Norfolk Island,Zehneria baueriana,Zehneria baueriana,,Plantae,1361286
68319810,Tue Jan 19 2021 10:59:39 GMT+1200 (GMT+12),19/01/2021,2021-01-18 21:59:39 UTC,Auckland,733691,lukehalpin,2021-01-19 08:52:22 UTC,2021-08-19 13:37:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68319810,https://inaturalist-open-data.s3.amazonaws.com/photos/110594260/medium.jpg,,,,1,0,FALSE,3,"Philip Island, Norfolk Island, NF",-29.11789525,167.9549262,22,,,,22,,open,FALSE,,,,Norfolk Island,黃槿,Hibiscus tiliaceus,sea hibiscus,Plantae,62868
68319868,Mon Jan 18 2021 11:51:43 GMT+1200 (GMT+12),18/01/2021,2021-01-17 22:51:43 UTC,Auckland,733691,lukehalpin,2021-01-19 08:56:02 UTC,2021-01-30 21:42:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68319868,https://inaturalist-open-data.s3.amazonaws.com/photos/110594352/medium.jpg,,,,1,0,FALSE,3,"Phillip Island walk, Norfolk Island, NF",-29.12366117,167.9506083,6,,,,6,,,FALSE,,,,Norfolk Island,Beach Morning Glory,Ipomoea pes-caprae,Beach Morning Glory,Plantae,60879
68356361,Wed Jan 20 2021 10:02:19 GMT+1200 (GMT+12),20/01/2021,2021-01-19 21:02:19 UTC,Auckland,733691,lukehalpin,2021-01-20 04:59:20 UTC,2021-05-13 16:51:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/68356361,https://inaturalist-open-data.s3.amazonaws.com/photos/110661362/medium.jpg,,,"Endemic to Phillip Island (Norfolk Islands Group)
",0,0,FALSE,3,"Phillip Island walk, Norfolk Island, NF",-29.12376667,167.9504083,19,,,,19,,open,FALSE,,,,Norfolk Island,Achyranthes margaretarum,Achyranthes margaretarum,,Plantae,1182117
68469465,Sat Jan 23 2021 12:25:11 GMT+1200 (GMT+12),23/01/2021,2021-01-22 23:25:11 UTC,Auckland,733691,lukehalpin,2021-01-23 00:46:34 UTC,2022-01-16 14:07:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68469465,https://inaturalist-open-data.s3.amazonaws.com/photos/110873591/medium.jpg,,,,1,0,FALSE,3,"Philip Island, Norfolk Island, NF",-29.12047077,167.9511324,80,,,,80,,,FALSE,,,,Norfolk Island,Hibiscus insularis,Hibiscus insularis,,Plantae,570341
